"panel","chr","from","to","length","count","relcount","rel1Mcount"
"BXD","16",97483134,97589755,106622,5,0.0549450549450549,0.0549450549450549
"BXD","2",158686633,158746233,59601,5,0.0549450549450549,0.0549450549450549
"BXD","3",33640527,33653096,12570,5,0.0549450549450549,0.0549450549450549
"BXD","4",126473747,126730352,256606,5,0.0549450549450549,0.0549450549450549
"BXD","4",140125120,140161698,36579,5,0.0549450549450549,0.0549450549450549
"BXD","5",118231946,118232840,895,5,0.0549450549450549,0.0549450549450549
"BXD","9",107595067,107624400,29334,5,0.0549450549450549,0.0549450549450549
"BXD","17",31603238,31610071,6834,5,0.0549450549450549,0.0549450549450549
"BXD","6",122729125,123650315,921191,5,0.0549450549450549,0.0549450549450549
"BXD","13",108278435,108329330,50896,5,0.0549450549450549,0.0549450549450549
"BXD","19",6378272,6516096,137825,5,0.0549450549450549,0.0549450549450549
"BXD","12",30116377,30125080,8704,5,0.0549450549450549,0.0549450549450549
"BXD","13",111135611,111213586,77976,5,0.0549450549450549,0.0549450549450549
"BXD","1",165233884,165268130,34247,5,0.0549450549450549,0.0549450549450549
"BXD","11",107795240,107804721,9482,5,0.0549450549450549,0.0549450549450549
"BXD","4",142880135,142929875,49741,5,0.0549450549450549,0.0549450549450549
"BXD","7",47664882,47677004,12123,5,0.0549450549450549,0.0549450549450549
"BXD","14",20238816,20566966,328151,5,0.0549450549450549,0.0549450549450549
"BXD","17",9087889,9467308,379420,5,0.0549450549450549,0.0549450549450549
"BXD","8",90455621,90841593,385973,5,0.0549450549450549,0.0549450549450549
"BXD","2",57708392,57900980,192589,5,0.0549450549450549,0.0549450549450549
"BXD","17",67288765,67343395,54631,5,0.0549450549450549,0.0549450549450549
"BXD","2",169701301,169722846,21546,5,0.0549450549450549,0.0549450549450549
"BXD","8",105261895,105331576,69682,5,0.0549450549450549,0.0549450549450549
"BXD","11",89469504,89506621,37118,5,0.0549450549450549,0.0549450549450549
"BXD","11",96886980,97840225,953246,5,0.0549450549450549,0.0549450549450549
"BXD","17",76240730,76281801,41072,5,0.0549450549450549,0.0549450549450549
"BXD","14",71147084,71637411,490328,5,0.0549450549450549,0.0549450549450549
"BXD","12",77371283,77393800,22518,5,0.0549450549450549,0.0549450549450549
"BXD","5",13395582,13468932,73351,5,0.0549450549450549,0.0549450549450549
"BXD","16",8238390,8469238,230849,5,0.0549450549450549,0.0549450549450549
"BXD","17",55425357,55433685,8329,5,0.0549450549450549,0.0549450549450549
"BXD","10",115358904,115571077,212174,5,0.0549450549450549,0.0549450549450549
"BXD","14",57435763,57536154,100392,5,0.0549450549450549,0.0549450549450549
"BXD","15",37392169,38292802,900634,5,0.0549450549450549,0.0549450549450549
"BXD","5",14060221,14230751,170531,5,0.0549450549450549,0.0549450549450549
"BXD","9",94638862,94670960,32099,5,0.0549450549450549,0.0549450549450549
"BXD","1",187014962,187257868,242907,5,0.0549450549450549,0.0549450549450549
"BXD","19",48030812,48041258,10447,5,0.0549450549450549,0.0549450549450549
"BXD","6",148546940,148554807,7868,5,0.0549450549450549,0.0549450549450549
"BXD","16",91073026,91096489,23464,5,0.0549450549450549,0.0549450549450549
"BXD","2",166991686,167207468,215783,5,0.0549450549450549,0.0549450549450549
"BXD","5",18382111,18412513,30403,5,0.0549450549450549,0.0549450549450549
"BXD","13",116556768,116663478,106711,5,0.0549450549450549,0.0549450549450549
"AXB","17",77465031,78933988,1468958,2,0.08,0.0544603725906391
"AXB","8",119091850,120564070,1472221,2,0.08,0.0543396677536864
"BXD","17",79936160,81357693,1421534,7,0.0769230769230769,0.0541127239468609
"BXD","10",20569042,27299375,6730334,33,0.362637362637363,0.053881035122085
"AXB","15",60281682,61773693,1492012,2,0.08,0.0536188716980829
"BXD","11",111022478,114517095,3494618,17,0.186813186813187,0.0534573984375937
"BXD","12",106881604,108735048,1853445,9,0.0989010989010989,0.0533606872073889
"LXS","7",138180070,142031772,3851703,13,0.203125,0.0527364129581123
"BXD","14",101839949,103950789,2110841,10,0.10989010989011,0.0520598708714251
"BXD","14",91333112,94101064,2767953,13,0.142857142857143,0.0516111158163245
"BXD","5",133538655,136355064,2816410,13,0.142857142857143,0.0507231343650757
"LXS","2",169389256,173702467,4313212,14,0.21875,0.050716264352413
"LXS","6",137583545,144412693,6829149,22,0.34375,0.0503357006854002
"BXD","12",72767859,76050540,3282682,15,0.164835164835165,0.0502135646508449
"BXD","2",76329795,79182583,2852789,13,0.142857142857143,0.0500763087831392
"BXD","3",151882541,153857806,1975266,9,0.0989010989010989,0.0500697621996728
"LXS","10",110500044,113647952,3147909,10,0.15625,0.0496361235347019
"BXD","4",129769349,131555156,1785808,8,0.0879120879120879,0.0492281857355818
"LXS","11",81418219,82690238,1272020,4,0.0625,0.0491344475715791
"BXD","14",112382825,113961575,1578751,7,0.0769230769230769,0.0487240083604552
"BXD","1",76673740,78483337,1809598,8,0.0879120879120879,0.0485810041302477
"BXD","12",97343223,99154244,1811022,8,0.0879120879120879,0.0485428050637087
"AXB","5",142672403,144333119,1660717,2,0.08,0.0481719642780799
"BXD","1",39319108,40923738,1604631,7,0.0769230769230769,0.047938172030253
"AXB","2",5287349,6963883,1676535,2,0.08,0.047717464890384
"BXD","11",59059452,61138928,2079477,9,0.0989010989010989,0.0475605639788749
"BXD","3",119443222,120602747,1159526,5,0.0549450549450549,0.0473857894907531
"BXD","11",76848179,81992100,5143922,22,0.241758241758242,0.0469988156426637
"LXS","2",62667543,65329790,2662248,8,0.125,0.0469528007909105
"LXS","1",193152137,193258455,106319,3,0.046875,0.046875
"LXS","1",193284727,193303581,18855,3,0.046875,0.046875
"LXS","14",79686407,79701843,15437,3,0.046875,0.046875
"LXS","16",96960323,97176832,216510,3,0.046875,0.046875
"LXS","4",126264825,126334495,69671,3,0.046875,0.046875
"LXS","11",58174788,58365921,191134,3,0.046875,0.046875
"LXS","16",93673144,93728444,55301,3,0.046875,0.046875
"LXS","6",144673777,144753328,79552,3,0.046875,0.046875
"LXS","7",75828894,76052194,223301,3,0.046875,0.046875
"LXS","1",139104575,139490240,385666,3,0.046875,0.046875
"LXS","10",119503619,119567528,63910,3,0.046875,0.046875
"LXS","3",156250830,156292911,42082,3,0.046875,0.046875
"LXS","4",128282240,128314627,32388,3,0.046875,0.046875
"LXS","5",33351323,33447945,96623,3,0.046875,0.046875
"LXS","12",118599495,119562657,963163,3,0.046875,0.046875
"LXS","4",25249825,25281153,31329,3,0.046875,0.046875
"LXS","12",107839754,107854359,14606,3,0.046875,0.046875
"LXS","18",56714788,56810401,95614,3,0.046875,0.046875
"LXS","6",127393908,127410877,16970,3,0.046875,0.046875
"LXS","7",108554779,108558879,4101,3,0.046875,0.046875
"LXS","8",16549711,16566799,17089,3,0.046875,0.046875
"LXS","9",71503863,71572246,68384,3,0.046875,0.046875
"LXS","10",25646812,26150527,503716,3,0.046875,0.046875
"LXS","18",57320097,57543991,223895,3,0.046875,0.046875
"LXS","13",104453321,104472118,18798,3,0.046875,0.046875
"LXS","4",138694957,138711175,16219,3,0.046875,0.046875
"LXS","5",86054666,86184851,130186,3,0.046875,0.046875
"LXS","1",4857225,5167384,310160,3,0.046875,0.046875
"LXS","14",77562694,77581449,18756,3,0.046875,0.046875
"LXS","15",27543080,28203275,660196,3,0.046875,0.046875
"LXS","5",13395582,13468932,73351,3,0.046875,0.046875
"LXS","6",94744091,94851625,107535,3,0.046875,0.046875
"LXS","7",26709111,27101980,392870,3,0.046875,0.046875
"LXS","19",27004423,27208404,203982,3,0.046875,0.046875
"LXS","7",151510951,151555223,44273,3,0.046875,0.046875
"LXS","10",13929682,13941293,11612,3,0.046875,0.046875
"LXS","2",4169711,4826980,657270,3,0.046875,0.046875
"LXS","10",21801885,22055759,253875,3,0.046875,0.046875
"LXS","6",112839367,112975858,136492,3,0.046875,0.046875
"LXS","4",151186681,151342383,155703,3,0.046875,0.046875
"LXS","5",53951868,54034661,82794,3,0.046875,0.046875
"LXS","5",145076652,145348981,272330,3,0.046875,0.046875
"LXS","6",121561883,121574665,12783,3,0.046875,0.046875
"LXS","11",66957011,66991809,34799,3,0.046875,0.046875
"LXS","19",20790161,21190564,400404,3,0.046875,0.046875
"LXS","11",106994497,107272826,278330,3,0.046875,0.046875
"LXS","4",152788270,153308077,519808,3,0.046875,0.046875
"LXS","15",95812037,95822377,10341,3,0.046875,0.046875
"LXS","4",103154528,103226679,72152,3,0.046875,0.046875
"LXS","4",9042547,9089288,46742,3,0.046875,0.046875
"LXS","16",92679011,92993891,314881,3,0.046875,0.046875
"LXS","14",22740745,23403853,663109,3,0.046875,0.046875
"LXS","1",153102944,153146728,43785,3,0.046875,0.046875
"LXS","19",29339902,29794055,454154,3,0.046875,0.046875
"LXS","13",96452063,96642715,190653,3,0.046875,0.046875
"LXS","2",52425216,52488922,63707,3,0.046875,0.046875
"LXS","8",105261895,105266631,4737,3,0.046875,0.046875
"LXS","5",27507754,27683789,176036,3,0.046875,0.046875
"LXS","11",72072602,72192322,119721,3,0.046875,0.046875
"LXS","4",134461422,134498905,37484,3,0.046875,0.046875
"LXS","9",63556087,63743259,187173,3,0.046875,0.046875
"LXS","18",59413120,59416230,3111,3,0.046875,0.046875
"LXS","11",84572508,85029196,456689,3,0.046875,0.046875
"LXS","13",56895385,57843066,947682,3,0.046875,0.046875
"LXS","14",54862298,55040533,178236,3,0.046875,0.046875
"LXS","9",74211661,74405428,193768,3,0.046875,0.046875
"LXS","5",23101211,23272466,171256,3,0.046875,0.046875
"BXD","14",69405879,71052173,1646295,7,0.0769230769230769,0.0467249654060037
"BXD","18",13990241,15408256,1418016,6,0.0659340659340659,0.0464974061886932
"LXS","17",81281807,83303569,2021763,6,0.09375,0.0463704202718123
"BXD","10",108194132,109853750,1659619,7,0.0769230769230769,0.0463498410918873
"AXB","14",103031763,105626096,2594334,3,0.12,0.0462546457009776
"BXD","10",115571079,116769446,1198368,5,0.0549450549450549,0.0458499016537949
"AXB","19",6225435,8884935,2659501,3,0.12,0.0451212464293114
"AXB","3",107021410,108811395,1789986,2,0.08,0.0446930869850379
"AXB","10",74129045,75923008,1793964,2,0.08,0.0445939829338827
"BXD","9",25029974,29748080,4718107,19,0.208791208791209,0.0442531737392155
"BXD","16",21678474,23676895,1998422,8,0.0879120879120879,0.0439907526598926
"BXD","1",185398359,185404457,6099,4,0.043956043956044,0.043956043956044
"BXD","12",10401108,10494601,93494,4,0.043956043956044,0.043956043956044
"BXD","4",58338024,58358370,20347,4,0.043956043956044,0.043956043956044
"BXD","9",13421851,14214884,793034,4,0.043956043956044,0.043956043956044
"BXD","11",101256866,101475307,218442,4,0.043956043956044,0.043956043956044
"BXD","12",35675475,35704642,29168,4,0.043956043956044,0.043956043956044
"BXD","18",56776576,56922937,146362,4,0.043956043956044,0.043956043956044
"BXD","19",10728652,10788814,60163,4,0.043956043956044,0.043956043956044
"BXD","3",156964877,157116111,151235,4,0.043956043956044,0.043956043956044
"BXD","10",120019633,120047036,27404,4,0.043956043956044,0.043956043956044
"BXD","12",115329833,115330112,280,4,0.043956043956044,0.043956043956044
"BXD","15",50941203,51051582,110380,4,0.043956043956044,0.043956043956044
"BXD","3",54577539,54620572,43034,4,0.043956043956044,0.043956043956044
"BXD","6",32223684,32252363,28680,4,0.043956043956044,0.043956043956044
"BXD","6",95077288,95204318,127031,4,0.043956043956044,0.043956043956044
"BXD","11",27935148,27991548,56401,4,0.043956043956044,0.043956043956044
"BXD","14",40603070,40623964,20895,4,0.043956043956044,0.043956043956044
"BXD","19",36212533,36507329,294797,4,0.043956043956044,0.043956043956044
"BXD","19",37927489,37942695,15207,4,0.043956043956044,0.043956043956044
"BXD","6",97923416,97949359,25944,4,0.043956043956044,0.043956043956044
"BXD","7",121750044,121851008,100965,4,0.043956043956044,0.043956043956044
"BXD","1",4836643,4857223,20581,4,0.043956043956044,0.043956043956044
"BXD","1",25284505,25355417,70913,4,0.043956043956044,0.043956043956044
"BXD","11",8479600,8691645,212046,4,0.043956043956044,0.043956043956044
"BXD","16",60978162,61403132,424971,4,0.043956043956044,0.043956043956044
"BXD","3",75847124,75863403,16280,4,0.043956043956044,0.043956043956044
"BXD","4",95267733,95412060,144328,4,0.043956043956044,0.043956043956044
"BXD","5",16369322,16437005,67684,4,0.043956043956044,0.043956043956044
"BXD","8",37031996,37054326,22331,4,0.043956043956044,0.043956043956044
"BXD","12",76699673,76803369,103697,4,0.043956043956044,0.043956043956044
"BXD","13",101267554,101979186,711633,4,0.043956043956044,0.043956043956044
"BXD","16",66898485,67067125,168641,4,0.043956043956044,0.043956043956044
"BXD","18",57419203,57543991,124789,4,0.043956043956044,0.043956043956044
"BXD","19",38099596,38111452,11857,4,0.043956043956044,0.043956043956044
"BXD","2",13521716,14316677,794962,4,0.043956043956044,0.043956043956044
"BXD","6",92449013,92541105,92093,4,0.043956043956044,0.043956043956044
"BXD","7",123274409,123308558,34150,4,0.043956043956044,0.043956043956044
"BXD","9",121845195,121894205,49011,4,0.043956043956044,0.043956043956044
"BXD","1",42424441,43231236,806796,4,0.043956043956044,0.043956043956044
"BXD","5",58007016,58081530,74515,4,0.043956043956044,0.043956043956044
"BXD","10",118297731,118369160,71430,4,0.043956043956044,0.043956043956044
"BXD","16",76427486,76621872,194387,4,0.043956043956044,0.043956043956044
"BXD","9",72938303,73368403,430101,4,0.043956043956044,0.043956043956044
"BXD","4",6301849,6817090,515242,4,0.043956043956044,0.043956043956044
"BXD","4",131555158,131937020,381863,4,0.043956043956044,0.043956043956044
"BXD","6",15371103,16009390,638288,4,0.043956043956044,0.043956043956044
"BXD","16",95751363,96575317,823955,4,0.043956043956044,0.043956043956044
"BXD","2",116302452,116547768,245317,4,0.043956043956044,0.043956043956044
"BXD","12",76223207,76442318,219112,4,0.043956043956044,0.043956043956044
"BXD","12",83911345,83974582,63238,4,0.043956043956044,0.043956043956044
"BXD","19",48973583,49557685,584103,4,0.043956043956044,0.043956043956044
"BXD","7",35285529,35318804,33276,4,0.043956043956044,0.043956043956044
"BXD","10",19530670,19657275,126606,4,0.043956043956044,0.043956043956044
"BXD","16",69426117,69496733,70617,4,0.043956043956044,0.043956043956044
"BXD","18",65334620,65704452,369833,4,0.043956043956044,0.043956043956044
"BXD","6",103174792,103759328,584537,4,0.043956043956044,0.043956043956044
"BXD","2",172856047,173086144,230098,4,0.043956043956044,0.043956043956044
"BXD","4",153696943,153700857,3915,4,0.043956043956044,0.043956043956044
"BXD","7",96521483,96752047,230565,4,0.043956043956044,0.043956043956044
"BXD","13",81309324,81950947,641624,4,0.043956043956044,0.043956043956044
"BXD","16",88567823,88603133,35311,4,0.043956043956044,0.043956043956044
"BXD","2",164070176,164100802,30627,4,0.043956043956044,0.043956043956044
"BXD","16",69257481,69312720,55240,4,0.043956043956044,0.043956043956044
"BXD","1",130439905,130442880,2976,4,0.043956043956044,0.043956043956044
"BXD","19",52143293,52248366,105074,4,0.043956043956044,0.043956043956044
"BXD","6",37726443,37804984,78542,4,0.043956043956044,0.043956043956044
"BXD","1",175438632,175532995,94364,4,0.043956043956044,0.043956043956044
"BXD","16",36614226,37425937,811712,4,0.043956043956044,0.043956043956044
"BXD","18",76959452,77079108,119657,4,0.043956043956044,0.043956043956044
"BXD","5",128010274,128043247,32974,4,0.043956043956044,0.043956043956044
"BXD","15",81971950,82227105,255156,4,0.043956043956044,0.043956043956044
"BXD","8",45708319,46649262,940944,4,0.043956043956044,0.043956043956044
"BXD","11",83386081,83408239,22159,4,0.043956043956044,0.043956043956044
"BXD","19",11092512,11170616,78105,4,0.043956043956044,0.043956043956044
"BXD","14",119580790,119751274,170485,4,0.043956043956044,0.043956043956044
"BXD","6",94809228,94960267,151040,4,0.043956043956044,0.043956043956044
"BXD","6",111083889,111250224,166336,4,0.043956043956044,0.043956043956044
"BXD","9",68126763,68191984,65222,4,0.043956043956044,0.043956043956044
"BXD","13",83917882,84118149,200268,4,0.043956043956044,0.043956043956044
"BXD","4",137764064,137798467,34404,4,0.043956043956044,0.043956043956044
"BXD","3",67305182,67896670,591489,4,0.043956043956044,0.043956043956044
"BXD","1",62772420,62838160,65741,4,0.043956043956044,0.043956043956044
"BXD","11",28779367,28796878,17512,4,0.043956043956044,0.043956043956044
"BXD","17",64922100,65424787,502688,4,0.043956043956044,0.043956043956044
"BXD","19",32477894,32607197,129304,4,0.043956043956044,0.043956043956044
"BXD","19",53224127,53456279,232153,4,0.043956043956044,0.043956043956044
"BXD","19",54302475,54388126,85652,4,0.043956043956044,0.043956043956044
"BXD","2",42385286,42409929,24644,4,0.043956043956044,0.043956043956044
"BXD","2",169943206,170032403,89198,4,0.043956043956044,0.043956043956044
"BXD","3",9565088,9983631,418544,4,0.043956043956044,0.043956043956044
"BXD","1",184423381,184569534,146154,4,0.043956043956044,0.043956043956044
"BXD","8",25492839,25562591,69753,4,0.043956043956044,0.043956043956044
"BXD","X",162772257,162786246,13990,4,0.043956043956044,0.043956043956044
"BXD","1",12721700,12928524,206825,4,0.043956043956044,0.043956043956044
"BXD","18",43207822,43290986,83165,4,0.043956043956044,0.043956043956044
"BXD","5",15867420,15877629,10210,4,0.043956043956044,0.043956043956044
"BXD","10",72243081,73213536,970456,4,0.043956043956044,0.043956043956044
"BXD","14",73404728,73444262,39535,4,0.043956043956044,0.043956043956044
"BXD","16",45814480,46432969,618490,4,0.043956043956044,0.043956043956044
"BXD","19",21588703,21623756,35054,4,0.043956043956044,0.043956043956044
"BXD","5",66925361,67027327,101967,4,0.043956043956044,0.043956043956044
"BXD","1",192944629,193121453,176825,4,0.043956043956044,0.043956043956044
"BXD","15",68413486,68653029,239544,4,0.043956043956044,0.043956043956044
"BXD","2",135705803,135953691,247889,4,0.043956043956044,0.043956043956044
"BXD","8",16988600,17033699,45100,4,0.043956043956044,0.043956043956044
"BXD","8",25406374,25489898,83525,4,0.043956043956044,0.043956043956044
"BXD","19",37173025,37536837,363813,4,0.043956043956044,0.043956043956044
"BXD","17",91160353,91166341,5989,4,0.043956043956044,0.043956043956044
"BXD","9",51998629,52400705,402077,4,0.043956043956044,0.043956043956044
"BXD","11",72283801,72314144,30344,4,0.043956043956044,0.043956043956044
"BXD","12",105723944,105845130,121187,4,0.043956043956044,0.043956043956044
"BXD","7",75700109,75725582,25474,4,0.043956043956044,0.043956043956044
"BXD","9",102837126,103527797,690672,4,0.043956043956044,0.043956043956044
"BXD","7",75614117,75684164,70048,4,0.043956043956044,0.043956043956044
"BXD","8",16673837,16694358,20522,4,0.043956043956044,0.043956043956044
"BXD","10",106913109,106922204,9096,4,0.043956043956044,0.043956043956044
"BXD","13",117148106,117178465,30360,4,0.043956043956044,0.043956043956044
"BXD","8",85463662,85489541,25880,4,0.043956043956044,0.043956043956044
"BXD","12",12921815,12925621,3807,4,0.043956043956044,0.043956043956044
